task,label,text,rationale,combine_flag
beer2,0.6,"pours cloudy orange amber color with a dense 2 finger off white head with incredible retention that reduces to a lacing cap . some very nice lacing coats the glass .  my friends and i decided to split this beer and everyone had a different take on how awful it was . one tasted horse manure , another vomit , and another just wild animals ... and not in a good way . this is the second beer i 've ever poured out . it was so horrible we could n't finish it between four people . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"a - beautiful deep , matte brown with mahogany highlights when backlit . nice cream-tan head that pours a few fingers high without much effort .  mouthfeel is a bit thin but standard for pilsners . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"smells very sweet and aromatic . tastes similar to it 's appearance .  mouthfeel is smooth , but lacking something . ",0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 ,1
beer2,0.6,"s- strong orange rind , grapefruit , alcohol and some floral notes . t- super sweet upfront , orange , floral hops . d- real boozy , sticky and sweet , makes this one a sipper ill probably not try again .  m - low carbonation left a somewhat flat beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 0 ,1
beer2,0.6,lots of mango and slightly woody . t- i wish it tasted like it smelled . definitley mango and a little bit of hops .  ) the only reason the mouthfeel was a little low was because i thought this beer was slightly overcarbonated . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.6,i really enjoyed the overall aroma .  m : its body is kind of on the thin side and somewhat watery . ,0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"the smell is fantastic , i wish i had an air freshener that smelled like this !  i found the texture to be a little odd as it felt a little thin on the palate , reminding me more of a porter than a stout , but i could still go through a couple pints in a sitting . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.6,"smells wonderful . sweet malt , caramel , cinnamon , prunes , and lots of brown sugar . smells pretty amazing , actually .  mouthfeel : somewhat lackluster . a little too thin in the mouth . it could actually stand a little more carbonation ( just a litle ) too . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 ,1
beer2,0.6,"n : fresh and dopey hops , and a bit of malt . the complexities are marvelous . p/m : a bit thinner than what the nose promises . slightly watery .  mouthfeel was kind of thin for the serving style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"very little foamy white head erupts , making the appearance reminiscent of an unfiltered hefeweizen with less than normal head . wow , i everything i own to smell like this ! its quite complex , with faint mint , tea , random herbs , juniper , floral hops , and light citrus all melding together in the best way possible . overall , a very unique and delicious beer .  m : fairly full , mouth-filling body , but only a low amount of prickly carbonation ; it gets a little overbearing , especially for a lager . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.6,"a -- black in color with dark brown 2 finger head that camped out for quite a while in my 16 oz . goblet and left a nice lacing down the glass s -- nice and creamy roasted coffee scent , a bit fruity as well .  i have been known to sit and smell the beer for five minutes before i drink it . the taste is carmel with a almost pine after taste . after four beers the tart pine after taste is really noticable . i really like this beer . though sometimes they do n't taste right . i do n't know if i just have an old one or maybe it is too new and needs time to mellow . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 ,0
beer2,0.6,"poured an espresso brown with a dark rich head .  i 've had 2 alpine brews thus far , ph and nelson.. time for the trifecta here ... pours a pale golden with one of the more impressive heads i 've ever seen on an ipa ... this things foams like duvel ... . gentle pour produces a 4 inch head and a steady vibrant stream of bubbles from the sa perfect pint ... citrusy and spicy hops dominate here ... not overpowering or pungent or anything but very nice ... light toasted malts are present as well ... perhaps a little yeastiness as well ... definitely hoppy but i was hoping for a touch more here ... the hops are tasty but there 's not a strong enough presence for me . spicy and herbal ... the brew is overcarbonated for my tastes and i wish that would have been toned down and i might have enjoyed this one more ... it was distracting ... not bad overall but i was n't as big of a fan of this one as some others have been ... a nice beer i guess ... ",0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"pours a hazy , glowing golden orange with some suspended yeasties . it has a fluffy white head that retains well and laces the glass .  m : little or no trace of carbonation . this porter is unbelievably light , considering its heavy appearance . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"frickin ' a beautiful . i shit you not . dark and rich and black and medium dark head of tiny bubbles that lasts forever . not ridiculously thick and certainly not thin and they really must have worked at this . beautiful .  m : low carbonation , could have some more body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,aroma is juicy citrus with an undercurrent of sweet and alchol .  mouthfeel : very light and watery . ,0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 ,1
beer2,0.6,"pours a pitch black color with a thick , brown head into my glass . very nice head that fades down , leaving some lacing on the edges of the glass .  the taste was complex , while on the lighter side for an epa , there was a strong vanilla and toffee flavor , a bit of the oak from the ageing barrel can be tasted as well . the flavor could be a bit stronger , espically for an epa , no hops or bitterness was present . overall a very intresting beer , but very good . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"s : surprisingly pleasant blend of apricot and citrus hops . it 's apricot scent for the sophisticated gentleman . 9 , and the beer 's strongest point . t : surprisingly dry , with sharp hop bitterness and , of course , dried apricot notes . teases a good finish , but it gets swallowed up by alcohol taste , especially as the beer warms in the glass . an interesting but flawed beer that is worth trying for the aroma .  this beer was quite good for a wheat . it has a medium-body , and on the nose is yeast and clove , as expected . tastes malty , herbal , and spicy , with an overall taste of banana which was really nice . it is minimally hoppy , and makes a very nice summer beer . i would very much buy this again . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"aroma is very nice for the style ... brown bananas , cloves , candi sugar , lots of phenolic esters and some roasted grains thrown into the mix .  mouthfeel : this beer kind of dries out my mouth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"appearance : black , opaque , with a nice tan head that 's slow to dissipate .  mouthfeel is medium bodied and slightly over carbonated for my tastes . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"theres a great smoke profile that comes out in this beer .  the body is light-to-medium , with a slick texture and prickly carbonation , followed by metallic astringency . ",0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1
beer2,0.6,"it was a very complex and pleasant aroma . tasting : a strong malt presence came across up front , followed by alcohol warmth and slight fruit flavors .  this was full bodied and smooth but i felt that there was a bit to much carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 0 ,1
beer2,0.6,"nose : complex . citrus , banana , yogurt-ish yeast aroma .  mouthfeel : i only had a couple mouthfuls ( did n't even make it through one bottle ) , but it felt more substantial and less watery than o'douls or warsteiner . ",0 0 0 0 0 0 0 0 0 0 0 01 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.6,hazy ruby-red with a fantastic head that really sticks around . looking down into my snifter is like peering into the milky way .  mouthfeel : light weight ; medium-high carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 ,0
beer2,0.6,"pours very dark , nearly black with a dense foamy head that breaks down to bubbles the attractive lace .  the mouthfeel is different from what i expected . they just got ta figure out if they want their beer super carbonated or near flat . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 ,0
beer2,0.6,"massive crown of pure white head on a semi-opaque yellow , with hint of orange , body .  mouthfeel : kind of thin and watery and just a bit too much carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 0 0 0 0 1 1 1 1 0 0 0 ,0
beer2,0.6,"the nose is genuinely inviting , the hibiscus aromas asserting themselves just enough to be pleasing to the nostrils .  complaint with this one is the mouthfeel which feels a little thin for what i want a ris to be , i want a bit more chewy - though i suppose this lighter feel aids the drinkability which is high for such a monster , just a hint of booze . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.6,"nose on this one is very aromatic . lots of sweet ripe fruity esters . great sticky caramel malt body , works in perfect sync with other notes . aroma overall , is just perfect - lovely zesty fresh intoxicating fruity madness . very effervescent . by this , i mean huge . it 's zesty , highly sugary , and very assertive .  mouthfeel is firm and a bit spicy with the hops , but the drinkability is awful . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"nice , oily floral hop aroma with a mild sweetness of pine sap and alcohol . very nice .  mouthfeel is slightly a little too carbonated for my tastes . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,solid three-finger beige head with thick and chunky lace . rocky settling . the color is near black where no light shows through .  i enjoyed this beer very much . one of the few breweries in us to try and succeed with a belgian doubel which are complex to brew . i liked the spicy overtones and the rich character . a great cold weather brew . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"almost smells dark . roasted notes , coffee , some licorice and vanilla in the nose .  a bit lighter in the mouth than i expected . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"beautiful , dark amber glow i fell in love with .  i looked at the label `` unique hoppy altbier '' and thought the hops were gon na rip my tongue off or something , not so . to find the truth turn the bottle around simply `` water , malt , hops '' simple things are good though . now for the taste , nice and malty in the front with a hint of hops taking over . this is a very smooth and drinkable beer . skoal ! ",0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"this beer looked perfect for a black raspberry beer with a big lively head and a light purple head . the nose was also very nice fully complimenting the appearance .  soft in hop bitterness , yet very well balanced . thinnish in overall body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"*best by date - 09/07/11 pint glass a : lake erie monster pours a glowing golden straw color with a nice 2 finger creamy tan head . slightly hazy and some decent window drapes of lace .  i found it very highly carbonatedalmost too carbonated ( prickly , carbonic qualities are a bit distracting ) . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 ,0
beer2,0.6,"settles into a light mahogany colour with a nice , creamy off-white head of foam . good lacing .  the texture of this beer is a bit thicker than many hefeweizens and with a bit less carbonation than usual . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"very strong scent t-a huge burst of clean coffee .  m - due to the not-so-well-hidden booze , the feel is not quite there . ",0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"very nice . t : taste is similar to the smell , but a lot more diluted that i 'd expected .  this brew is a bit thin otherwise . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 ,1
beer2,0.6,"s - i had a pliny before this one , and i have to say that the aroma is not very far off . very nice . t - very much a letdown after the nose .  opens with a big scent of chocolate raspberries and alcohol . pours a good sized brown stout head over an opaque , deep brown body . chocolate and raspberries are in the taste too , along with a dryness thats part stout and part red wine . midway through , some more roast coffee stout notes come through , then a rather rough english hop profile . a great with desert , or as desert in itself . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"the off amber-golden color is awesome and the smell is absolutely exceptional with hoppy goodness . if you just look at it and smell it then it is exceptional . the moment it passes the lips and then goes down your throat it lets you down a lot .  m - very light on the palette , foaming up nicely and bubbles lightly in the mouth . the finish is a bit dry for my liking though . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"ok- this beer has a wonderful aroma , bringing to mind barrel-aged beers . this beer is extremely drinkable with a nice warming sensation for a cold day like today .  the mouth feel was pretty average , has a slight alcohol bite at the end of it . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ,1
beer2,0.6,"aroma is awesome . huge , juicy ruby-red grapefruit from the cascade hops . taste , however , while good , was a bit of a letdown . overall , a very good dipa .  carbonation is right there and builds up , becoming harsh , slightly taking away from enjoyment and the mouthfeel is lighter that i would expect . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"a - this is a very good looking brew.dark brown body with no transparency topped by a medium to dark brown head standing a couple inches tall .  it feels a little watery but the taste and the super clean finish really help this . there is no real carbonation , and that is this beers downfall . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 ,0
beer2,0.6,"big hop aromas are dominating- from just smelling this beer you would think it to be an ipa . not much in the way of mouthfeel but just a smooth easy to drink ale with great aromas and flavors . a very interesting aba .  the mouthfeel is a little watery for the carbonation , and it leaves a sticky residue after swallowing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1
beer2,0.6,"appearance : deliciously golden orange , great color . beautiful froth . looks great !  taste is alright , but the palate feel is quite weak . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 ,0
beer2,0.6,"once it settled down it was hazy golden/yellow color with a huge , foamy and thick white head . it excellent head retention and left some of the thickest lacing on the glass i 've ever seen .  mouthfeel is very fizzy , scrapes the tongue . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,0
beer2,0.6,"no doubt , its one of the prettiest hues of the beer rainbow .  m : medium-bodied , fairly flabby carbonation , smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 0 ,0
beer2,0.6,"poured from the bomber into an `` hour glass '' pint glass the beer was a medium bronze color with a sturdy one-finger head that retained well and left some very nice lacing rings . lots of streaming carbonation bubbles .  mf : the mouthfeel here on this brew tends to thin out after the initial sip , and there is absolutely no malt backbone to this baby . d : even though the mouthfeel is lacking , this beer is still refreshing . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 ,0
